sentence_index|sentence|phrase ids|sentiment values
8208|You could nap for an hour and not miss a thing .|151130.0|0.33333
10222|No matter how you slice it , Mark Wahlberg and Thandie Newton are not Hepburn and Grant , two cinematic icons with chemistry galore .|186386.0|0.5
8355|There 's not much going on in this movie unless you simply decide to buy into the notion that something inexplicably strange once happened in Point Pleasant .|150061.0|0.41667
8886|Eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .|145032.0|0.81944
2785|The movie is not as terrible as the synergistic impulse that created it .|69747.0|0.33333
6862|A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .|143193.0|0.26389
299|A wonderful character-based comedy .|18610.0|0.8333299999999999
1139|There 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .|26938.0|0.75
4896|It 's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- The Believer is nothing less than a provocative piece of work .|224263.0|0.625
1759|Adaptation is intricately constructed and in a strange way nails all of Orlean 's themes without being a true adaptation of her book .|44366.0|0.63889
3569|Chaiken ably balances real-time rhythms with propulsive incident .|64655.0|0.69444
4197|Sayles has an eye for the ways people of different ethnicities talk to and about others outside the group .|68608.0|0.79167
11045|An encouraging effort from McCrudden|182393.0|0.68056
7936|You can practically smell the patchouli oil .|151118.0|0.33333
6846|Too stagey , talky -- and long -- for its own good .|150481.0|0.33333
2315|Real Women may have many agendas , but it also will win you over , in a big way .|68366.0|0.8333299999999999
1552|Generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down .|45360.0|0.59722
4928|It arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .|106984.0|0.44443999999999995
7813|The film makes a fatal mistake : It asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .|149430.0|0.23611
10976|Bang !|222546.0|0.55556
7727|Suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by Hollywood .|148922.0|0.18056
4667|As Schmidt , Nicholson walks with a slow , deliberate gait , chooses his words carefully and subdues his natural exuberance .|222428.0|0.55556
713|When your leading ladies are a couple of screen-eating dominatrixes like Goldie Hawn and Susan Sarandon at their raunchy best , even hokum goes down easily .|27209.0|0.77778
2604|A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .|63561.0|0.69444
4112|It lets you brush up against the humanity of a psycho , without making him any less psycho .|66741.0|0.63889
8696|Instead of kicking off the intrigue and suspense and mystery of the whole thing , Hart 's War , like the St. Louis Rams in the Super Bowl , waits until after halftime to get started .|224067.0|0.27778
1802|The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .|47049.0|0.72222
4762|Boldly engineering a collision between tawdry B-movie flamboyance and grandiose spiritual anomie , Rose 's film , true to its source material , provides a tenacious demonstration of death as the great equalizer .|104808.0|0.56944
2972|It 's a treat watching Shaw , a British stage icon , melting under the heat of Phocion 's attentions .|66511.0|0.79167
11545|And we do n't avert our eyes for a moment .|222384.0|0.70833
1789|The film offers an intriguing what-if premise .|47084.0|0.8333299999999999
474|They are what makes it worth the trip to the theatre .|226613.0|0.72222
9762|According to the script , Grant and Bullock 's characters are made for each other .|222179.0|0.66667
806|The perfect film for those who like sick comedies that can be snide .|26882.0|0.63889
4363|In questioning the election process , Payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the Iranian people already possess , with or without access to the ballot box .|66373.0|0.70833
563|Greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill|25454.0|0.9027799999999999
4526|The film 's heady yet far from impenetrable theory suggests that Russians take comfort in their closed-off nationalist reality .|109771.0|0.55556
9972|Strictly a ` guy 's film ' in the worst sense of the expression .|187592.0|0.26389
10044|A really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .|181943.0|0.48611000000000004
253|Never mind whether you buy the stuff about Barris being a CIA hit man .|19132.0|0.29167
3673|And Vin Diesel is the man .|222345.0|0.72222
10788|A weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern L.A. 's show-biz and media subcultures .|222120.0|0.63889
6752|Why did they deem it necessary to document all this emotional misery ?|227157.0|0.20833000000000002
4842|Miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about Spirited Away is that there is no rest period , no timeout .|107790.0|0.86111
2067|Director David Jacobson gives Dahmer a consideration that the murderer never game his victims .|45070.0|0.55556
7904|Sometimes it feels as if it might have been made in the '70s or '80s , and starred Chevy Chase and Goldie Hawn .|148760.0|0.44443999999999995
8241|A dreadful live-action movie .|143071.0|0.16667
5540|One of the most important and exhilarating forms of animated filmmaking since old Walt doodled Steamboat Willie .|108169.0|0.80556
2909|Compared to his series of spectacular belly flops both on and off the screen , RunTelDat is something of a triumph .|64775.0|0.75
8519|Reign of Fire has the disadvantage of also looking cheap .|225591.0|0.15278
209|Whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something .|14619.0|0.66667
7745|American Chai encourages rueful laughter at stereotypes only an Indian-American would recognize .|143681.0|0.34722
9848|Its initial excitement settles into a warmed over pastiche .|185390.0|0.33333
9614|The director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .|188073.0|0.20833000000000002
2521|A knowing look at female friendship , spiked with raw urban humor .|63131.0|0.69444
10419|Romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong .|187014.0|0.30556
6186|The movie weighs no more than a glass of flat champagne .|110011.0|0.29167
2634|A solid cast , assured direction and complete lack of modern day irony .|63408.0|0.77778
170|Everything that has to do with Yvan and Charlotte , and everything that has to do with Yvan 's rambunctious , Jewish sister and her non-Jew husband , feels funny and true .|14016.0|0.8472200000000001
11305|- spy action flick with Antonio Banderas and Lucy Liu never comes together .|221720.0|0.16667
10797|From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out .|184066.0|0.22221999999999997
8732|When it comes to entertainment , children deserve better than Pokemon 4Ever .|150875.0|0.25
11772|A non-mystery mystery .|222066.0|0.31944
4387|Cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective .|64886.0|0.81944
4726|Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat .|109070.0|0.80556
2747|... a story , an old and scary one , about the monsters we make , and the vengeance they take .|62562.0|0.5
3867|The film , while not exactly assured in its execution , is notable for its sheer audacity and openness .|69538.0|0.69444
9709|This is a poster movie , a mediocre tribute to films like Them !|188991.0|0.33333
