sentence_index|sentence|phrase ids|sentiment values
1510|I just loved every minute of this film .|45582.0|0.93056
1513|My Wife Is an Actress is an utterly charming French comedy that feels so American in sensibility and style it 's virtually its own Hollywood remake .|46282.0|0.8333299999999999
1517|Belongs to Daniel Day-Lewis as much as it belongs to Martin Scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .|44679.0|0.8333299999999999
1520|While locals will get a kick out of spotting Cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning Coen brothers envious .|47624.0|0.75
1526|At all .|222491.0|0.5
1527|While it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it 's alarmingly current .|47620.0|0.43056000000000005
1532|Director of photography Benoit Delhomme shot the movie in delicious colors , and the costumes and sets are grand .|45076.0|0.94444
1537|Trademark American triteness and simplicity are tossed out the window with the intelligent French drama that deftly explores the difficult relationship between a father and son .|47462.0|0.66667
1538|One from the heart .|46418.0|0.75
1539|More concerned with Sade 's ideas than with his actions .|46208.0|0.55556
1542|While Undisputed is n't exactly a high , it is a gripping , tidy little movie that takes Mr. Hill higher than he 's been in a while .|227124.0|0.68056
1543|The most compelling Wiseman epic of recent years .|47162.0|0.88889
1547|Liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , Goodfellas image .|46032.0|0.70833
1550|... Brian De Palma is utterly mad : cinema mad , set-piece mad , style mad .|221765.0|0.58333
1553|There are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .|47317.0|0.81944
1557|A gorgeous , witty , seductive movie .|44112.0|0.79167
1558|The special effects and many scenes of weightlessness look as good or better than in the original , while the Oscar-winning sound and James Horner 's rousing score make good use of the hefty audio system .|47262.0|0.77778
1566|An appealingly juvenile trifle that delivers its share of laughs and smiles .|44458.0|0.44443999999999995
1574|It wants to tweak them with a taste of tangy new humor .|45835.0|0.72222
1575|Smith is careful not to make fun of these curious owners of architectural oddities .|225823.0|0.55556
1583|A beguiling , slow-moving parable about the collision of past and present on a remote seacoast in Iran .|43971.0|0.5
1585|Kept aloft largely by a comically adept ensemble .|45947.0|0.45833
1586|The sort of film that makes me miss Hitchcock , but also feel optimistic that there 's hope for popular cinema yet .|47258.0|0.69444
1592|The whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film .|47301.0|0.47222
1595|Based on a devilishly witty script by Heather McGowan and Niels Mueller , the film gets great laughs , but never at the expense of its characters|44661.0|0.80556
1596|It 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way .|45756.0|0.34722
1598|Exciting and direct , with ghost imagery that shows just enough to keep us on our toes .|45198.0|0.68056
1609|One of those energetic surprises , an original that pleases almost everyone who sees it .|46433.0|0.9722200000000001
1617|Blanchett 's performance confirms her power once again .|44733.0|0.88889
1620|The movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .|47185.0|0.88889
1623|Nothing is sacred in this gut-buster .|46371.0|0.375
1630|It 's a scattershot affair , but when it hits its mark it 's brilliant .|45725.0|0.61111
1631|A pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable .|44201.0|0.70833
1633|A spellbinding African film about the modern condition of rootlessness , a state experienced by millions around the globe .|44272.0|0.86111
1636|A very well-made , funny and entertaining picture .|44332.0|0.9722200000000001
1639|Oscar Wilde 's masterpiece , The Importance of Being Earnest , may be the best play of the 19th century .|225347.0|0.79167
1642|Brilliantly explores the conflict between following one 's heart and following the demands of tradition .|44782.0|0.875
1644|The next generation of mob movie .|47188.0|0.55556
1651|If this story must be told and retold -- and indeed it must -- then The Grey Zone is to be lauded for finding a new and ingenious angle .|45617.0|0.40278
1652|The Lion King was a roaring success when it was released eight years ago , but on Imax it seems better , not just bigger .|46927.0|0.77778
1653|A gripping movie , played with performances that are all understated and touching .|44122.0|0.88889
1660|This is human comedy at its most amusing , interesting and confirming .|47368.0|0.77778
1679|It 's only in fairy tales that princesses that are married for political reason live happily ever after .|45749.0|0.36111
1686|An absurdist spider web .|44456.0|0.36111
1687|If you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .|45621.0|0.63889
1691|Allen 's funniest and most likeable movie in years .|44403.0|0.875
1692|It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .|224123.0|0.80556
1695|The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .|47140.0|0.625
1699|Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .|47646.0|0.68056
1704|Allen shows he can outgag any of those young whippersnappers making moving pictures today .|44406.0|0.76389
1705|A good film with a solid pedigree both in front of and , more specifically , behind the camera .|44104.0|0.79167
1712|It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '|45774.0|0.72222
1738|The movie is pretty funny now and then without in any way demeaning its subjects .|47178.0|0.76389
1739|imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor|52834.0|0.61111
1741|It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .|45816.0|0.9166700000000001
1742|It 's not a great monster movie .|45744.0|0.23611
1744|Chomp chomp !|222929.0|0.5
1754|What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .|47600.0|0.69444
1756|A solid , spooky entertainment worthy of the price of a ticket .|44260.0|0.75
1757|By turns fanciful , grisly and engagingly quixotic .|44825.0|0.69444
1758|... very funny , very enjoyable ...|43872.0|0.9166700000000001
1760|So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .|46751.0|0.79167
1764|Robin Williams has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side .|225639.0|0.63889
1770|The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths .|47231.0|0.8333299999999999
1785|A terrific insider look at the star-making machinery of tinseltown .|44305.0|0.76389
1792|Poignant and delicately complex .|46533.0|0.73611
1798|If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .|45633.0|0.79167
1805|The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .|46955.0|0.70833
1812|A compelling motion picture that illustrates an American tragedy .|44013.0|0.81944
1813|As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .|222450.0|0.72222
